         327.83,         329.90,         327.07,         328.51,           0.00,   129630000.00,         328.51,         328.51,         318.78,         321.86,           0.00,   194630000.00,         321.86,         324.15,         316.55,         316.55,           0.00,   175550000.00,         316.55,         316.55,         306.56,         307.06,           0.00,   250440000.00,         307.06,         311.65,         306.18,         311.51,           0.00,   199040000.00
         311.55,         323.11,         311.55,         321.44,           0.00,   160150000.00,         321.44,         322.20,         320.25,         321.34,           0.00,   127660000.00,         321.34,         325.83,         320.87,         324.19,           0.00,   134240000.00,         324.19,         324.57,         317.82,         318.71,           0.00,   120890000.00,         322.56,         322.56,         322.56,         322.56,           0.00,           0.00
         322.56,         322.56,         322.56,         322.56,           0.00,           0.00,         322.56,         323.09,         319.11,         323.09,           0.00,    92940000.00,         323.09,         324.52,         320.99,         324.39,           0.00,   120610000.00,         324.39,         324.39,         319.37,         320.46,           0.00,   125620000.00,         320.46,         324.18,         319.71,         323.40,           0.00,   123800000.00
         323.42,         326.53,         320.31,         321.63,           0.00,   119730000.00,         321.63,         322.18,         319.60,         321.04,           0.00,   113220000.00,         321.04,         322.55,         319.60,         322.54,           0.00,   129890000.00,         322.51,         322.51,         318.02,         318.65,           0.00,   123390000.00,         318.65,         318.65,         314.76,         316.83,           0.00,   133390000.00
         316.83,         318.05,         315.21,         317.77,           0.00,   110600000.00,         317.77,         318.85,         314.27,         318.60,           0.00,   141130000.00,         318.60,         319.35,         316.25,         316.60,           0.00,   147530000.00,         316.60,         316.60,         310.55,         311.48,           0.00,   145100000.00,         311.53,         312.17,         307.98,         311.32,           0.00,   201050000.00
         311.30,         311.30,         303.58,         304.59,           0.00,   164070000.00,         305.46,         308.27,         304.23,         308.26,           0.00,   155940000.00,         308.26,         308.28,         303.05,         305.06,           0.00,   155570000.00,         305.06,         307.47,         299.10,         300.97,           0.00,   182690000.00,         300.97,         306.05,         295.98,         306.05,           0.00,   201010000.00
         306.10,         314.94,         306.10,         314.94,           0.00,   202210000.00,         314.94,         319.69,         314.94,         315.21,           0.00,   188360000.00,         315.21,         316.26,         310.70,         311.40,           0.00,   135490000.00,         311.40,         313.40,         308.59,         312.69,           0.00,   145410000.00,         312.69,         314.79,         305.76,         311.50,           0.00,   153380000.00
         311.50,         315.03,         311.50,         313.48,           0.00,    99470000.00,         313.46,         313.46,         305.09,         305.10,           0.00,   145610000.00,         305.09,         306.43,         299.21,         300.39,           0.00,   169190000.00,         300.39,         301.45,         294.51,         295.46,           0.00,   180060000.00,         295.45,         301.68,         295.22,         300.03,           0.00,   187940000.00
         300.03,         304.79,         296.41,         303.23,           0.00,   164980000.00,         303.23,         304.34,         298.12,         298.92,           0.00,   149570000.00,         298.92,         301.50,         297.79,         298.76,           0.00,   161260000.00,         298.75,         305.74,         298.75,         305.74,           0.00,   204110000.00,         305.74,         312.48,         305.74,         312.48,           0.00,   221480000.00
         312.48,         315.83,         310.47,         314.76,           0.00,   152650000.00,         314.76,         315.06,         312.06,         312.36,           0.00,   146300000.00,         312.36,         313.51,         310.74,         312.60,           0.00,   149290000.00,         312.60,         313.71,         309.70,         310.17,           0.00,   141460000.00,         310.17,         310.17,         304.71,         304.71,           0.00,   130190000.00
         304.74,         307.41,         300.69,         301.88,           0.00,   133980000.00,         301.88,         304.36,         299.44,         304.06,           0.00,   153450000.00,         304.06,         305.70,         302.33,         304.00,           0.00,   156060000.00,         303.99,         307.27,         301.61,         307.02,           0.00,   159270000.00,         307.02,         311.94,         306.88,         311.85,           0.00,   168700000.00
         311.85,         314.61,         311.41,         314.59,           0.00,   147510000.00,         314.59,         314.76,         311.43,         311.62,           0.00,   142660000.00,         311.62,         311.62,         305.79,         306.01,           0.00,   149130000.00,         306.01,         309.77,         305.03,         307.61,           0.00,   155570000.00,         307.61,         313.78,         307.61,         313.74,           0.00,   145160000.00
         313.74,         319.77,         313.73,         319.48,           0.00,   161390000.00,         319.48,         319.48,         317.26,         317.67,           0.00,   160240000.00,         317.66,         321.70,         317.23,         320.40,           0.00,   179310000.00,         320.40,         320.40,         316.13,         317.02,           0.00,   151370000.00,         317.02,         318.80,         314.99,         317.12,           0.00,   165440000.00
         317.15,         319.39,         317.15,         319.34,           0.00,   140950000.00,         319.34,         319.34,         315.31,         315.31,           0.00,   161170000.00,         316.03,         316.03,         316.03,         316.03,           0.00,           0.00,         316.03,         316.03,         316.03,         316.03,           0.00,           0.00,         316.03,         317.30,         315.06,         315.10,           0.00,    63350000.00
         315.08,         316.51,         311.48,         316.51,           0.00,   131540000.00,         316.51,         318.69,         315.80,         318.10,           0.00,   147590000.00,         318.11,         319.96,         317.62,         317.95,           0.00,   145490000.00,         317.95,         317.95,         315.03,         316.42,           0.00,   140920000.00,         316.42,         323.02,         315.42,         322.22,           0.00,   192350000.00
         322.23,         324.90,         322.23,         324.10,           0.00,   177000000.00,         324.11,         326.77,         321.97,         326.35,           0.00,   185820000.00,         326.36,         329.92,         325.66,         329.92,           0.00,   205820000.00,         329.94,         333.98,         328.37,         329.07,           0.00,   256380000.00,         329.09,         329.39,         326.39,         327.75,           0.00,   164950000.00
         327.75,         328.97,         326.15,         328.89,           0.00,   138650000.00,         328.88,         328.88,         325.65,         326.44,           0.00,   145330000.00,         326.44,         330.36,         326.44,         330.19,           0.00,   182270000.00,         330.14,         330.58,         328.77,         329.34,           0.00,   162110000.00,         329.34,         329.34,         325.16,         326.82,           0.00,   151010000.00
         326.82,         326.82,         324.46,         326.02,           0.00,   118560000.00,         326.02,         330.43,         325.75,         330.05,           0.00,   176460000.00,         330.04,         330.80,         329.39,         330.20,           0.00,   180380000.00,         330.20,         330.74,         326.94,         330.12,           0.00,   174700000.00,         330.12,         332.47,         330.12,         331.75,           0.00,   233400000.00
         329.90,         329.90,         329.90,         329.90,           0.00,           0.00,         329.90,         329.90,         329.90,         329.90,           0.00,           0.00,         329.89,         331.69,         329.89,         330.85,           0.00,    78730000.00,         330.85,         331.04,         328.23,         328.29,           0.00,   102900000.00,         328.29,         328.72,         327.24,         328.72,           0.00,   111030000.00
         330.22,         330.22,         330.22,         330.22,           0.00,           0.00,         330.22,         330.22,         330.22,         330.22,           0.00,           0.00,         330.20,         330.75,         326.45,         326.45,           0.00,   126280000.00,         326.46,         326.53,         321.90,         321.91,           0.00,   141450000.00,         321.91,         322.35,         318.87,         321.00,           0.00,   140820000.00
         320.97,         320.97,         315.44,         315.44,           0.00,   130610000.00,         315.44,         316.97,         313.79,         314.90,           0.00,   143390000.00,         314.90,         320.73,         310.93,         311.49,           0.00,   191100000.00,         311.51,         314.77,         311.51,         314.53,           0.00,   124510000.00,         314.53,         315.24,         313.59,         315.23,           0.00,   123050000.00
         315.23,         315.23,         309.35,         312.49,           0.00,   120830000.00,         312.49,         313.73,         311.84,         313.73,           0.00,   110000000.00,         313.73,         316.94,         312.94,         316.17,           0.00,   134560000.00,         316.25,         327.97,         316.25,         327.97,           0.00,   319080000.00,         327.93,         332.23,         327.08,         332.23,           0.00,   226770000.00
         332.23,         332.23,         328.87,         331.06,           0.00,   136290000.00,         331.06,         331.26,         327.83,         328.31,           0.00,   177060000.00,         328.30,         331.04,         327.93,         330.21,           0.00,   168620000.00,         330.21,         335.83,         330.19,         334.78,           0.00,   223150000.00,         334.78,         336.92,         334.20,         336.07,           0.00,   194350000.00
         336.06,         337.41,         335.81,         336.03,           0.00,   141270000.00,         336.03,         336.03,         334.26,         335.84,           0.00,   155740000.00,         335.80,         340.91,         335.71,         340.91,           0.00,   226790000.00,         340.92,         343.93,         340.47,         343.93,           0.00,   204520000.00,         343.91,         344.90,         340.37,         343.05,           0.00,   246670000.00
         343.05,         348.71,         342.96,         348.34,           0.00,   250750000.00,         348.34,         351.84,         347.21,         351.26,           0.00,   290570000.00,         351.26,         358.07,         349.58,         358.07,           0.00,   276940000.00,         358.07,         363.43,         355.53,         356.52,           0.00,   292190000.00,         356.52,         359.35,         356.02,         359.35,           0.00,   187830000.00
         359.36,         368.58,         359.32,         368.58,           0.00,   265350000.00,         368.58,         370.54,         365.50,         365.50,           0.00,   256160000.00,         365.50,         369.49,         364.64,         369.02,           0.00,   209960000.00,         369.02,         370.26,         362.77,         364.22,           0.00,   230750000.00,         369.06,         369.06,         369.06,         369.06,           0.00,           0.00
         369.06,         369.06,         369.06,         369.06,           0.00,           0.00,         369.06,         370.11,         367.05,         369.39,           0.00,   189900000.00,         369.37,         369.37,         364.38,         365.14,           0.00,   185680000.00,         365.14,         366.79,         364.50,         364.97,           0.00,   180770000.00,         364.97,         370.96,         364.23,         365.65,           0.00,   218760000.00
         365.65,         370.19,         365.16,         367.26,           0.00,   193820000.00,         367.26,         367.26,         362.19,         362.81,           0.00,   164170000.00,         362.81,         368.38,         362.81,         367.74,           0.00,   211410000.00,         367.73,         369.91,         365.95,         367.07,           0.00,   223010000.00,         367.07,         370.47,         363.73,         370.47,           0.00,   221510000.00
         370.47,         371.99,         369.07,         369.33,           0.00,   199830000.00,         369.33,         377.89,         369.33,         376.72,           0.00,   253700000.00,         376.72,         379.66,         375.02,         376.17,           0.00,   262290000.00,         376.16,         377.49,         375.58,         375.91,           0.00,   197060000.00,         375.91,         378.69,         374.43,         374.95,           0.00,   206850000.00
         374.94,         375.10,         372.52,         372.96,           0.00,   161600000.00,         372.96,         374.35,         369.55,         370.03,           0.00,   176440000.00,         370.03,         374.65,         370.03,         374.57,           0.00,   176000000.00,         374.59,         378.28,         371.76,         373.50,           0.00,   232070000.00,         373.50,         374.58,         370.21,         373.59,           0.00,   237650000.00
         373.59,         374.09,         369.46,         372.11,           0.00,   163100000.00,         372.11,         372.11,         366.54,         366.59,           0.00,   177070000.00,         366.59,         368.85,         365.80,         367.92,           0.00,   196810000.00,         367.94,         371.01,         366.51,         366.58,           0.00,   199830000.00,         366.58,         368.22,         365.58,         367.48,           0.00,   160890000.00
         367.48,         371.31,         367.46,         369.83,           0.00,   153920000.00,         369.83,         376.30,         369.37,         376.30,           0.00,   198720000.00,         376.28,         378.48,         374.73,         375.35,           0.00,   201830000.00,         375.22,         375.22,         375.22,         375.22,           0.00,           0.00,         375.22,         375.22,         375.22,         375.22,           0.00,           0.00
         375.22,         375.22,         370.27,         371.30,           0.00,   144010000.00,         371.30,         379.50,         371.30,         379.50,           0.00,   189530000.00,         379.50,         381.56,         378.49,         378.94,           0.00,   213720000.00,         378.94,         381.88,         377.05,         379.77,           0.00,   198120000.00,         379.78,         381.12,         374.15,         375.36,           0.00,   187410000.00
         375.35,         378.76,         374.69,         378.66,           0.00,   138580000.00,         378.65,         379.02,         373.11,         373.56,           0.00,   169940000.00,         373.57,         374.83,         371.21,         373.15,           0.00,   167940000.00,         373.15,         379.53,         373.15,         377.63,           0.00,   196570000.00,         377.65,         381.07,         376.89,         380.40,           0.00,   198610000.00
         380.40,         382.32,         378.78,         381.19,           0.00,   161800000.00,         381.19,         387.62,         379.64,         387.62,           0.00,   214480000.00,         387.62,         391.26,         387.30,         390.45,           0.00,   246930000.00,         390.45,         390.97,         388.13,         388.46,           0.00,   217410000.00,         388.46,         388.46,         383.90,         384.20,           0.00,   195520000.00
         384.19,         384.19,         380.16,         380.95,           0.00,   164410000.00,         380.95,         383.55,         379.67,         381.76,           0.00,   167840000.00,         381.76,         383.02,         379.99,         382.76,           0.00,   166800000.00,         382.89,         382.89,         378.43,         379.25,           0.00,   166940000.00,         379.25,         380.11,         376.77,         379.02,           0.00,   154550000.00
         379.01,         380.96,         373.66,         373.66,           0.00,   149860000.00,         373.66,         377.86,         373.01,         375.34,           0.00,   206230000.00,         375.35,         380.46,         375.27,         380.29,           0.00,   181900000.00,         380.29,         382.14,         379.82,         380.52,           0.00,   187090000.00,         380.52,         381.00,         378.82,         380.80,           0.00,   158150000.00
         380.78,         380.78,         377.86,         380.08,           0.00,   129110000.00,         380.08,         380.91,         377.31,         377.32,           0.00,   153290000.00,         377.33,         379.26,         376.21,         378.51,           0.00,   157240000.00,         378.51,         383.56,         378.51,         383.25,           0.00,   180460000.00,         383.26,         383.91,         375.61,         375.74,           0.00,   172730000.00
         375.74,         377.02,         374.62,         376.76,           0.00,   129620000.00,         375.51,         375.53,         370.82,         371.62,           0.00,   207890000.00,         371.55,         372.47,         365.83,         368.57,           0.00,   193110000.00,         368.57,         372.51,         368.57,         372.19,           0.00,   154460000.00,         372.19,         373.01,         369.44,         372.39,           0.00,   174210000.00
         372.39,         373.65,         371.26,         372.28,           0.00,   109510000.00,         372.28,         376.66,         372.28,         375.35,           0.00,   176620000.00,         375.35,         376.50,         374.40,         376.19,           0.00,   159310000.00,         376.19,         378.07,         373.55,         374.96,           0.00,   173080000.00,         377.49,         377.49,         377.49,         377.49,           0.00,           0.00
         377.49,         377.49,         377.49,         377.49,           0.00,           0.00,         377.49,         382.10,         377.12,         381.94,           0.00,   162350000.00,         381.94,         383.66,         381.37,         382.79,           0.00,   188450000.00,         382.79,         388.17,         382.50,         386.96,           0.00,   234440000.00,         386.96,         389.85,         385.01,         389.83,           0.00,   232040000.00
         389.81,         389.81,         386.97,         388.06,           0.00,   173990000.00,         388.06,         388.06,         385.14,         387.74,           0.00,   180450000.00,         387.74,         388.23,         384.45,         385.09,           0.00,   186560000.00,         385.10,         385.85,         383.13,         383.63,           0.00,   168260000.00,         383.63,         383.63,         378.76,         379.43,           0.00,   169570000.00
         379.43,         379.75,         377.95,         378.57,           0.00,   127720000.00,         378.57,         381.63,         378.57,         381.05,           0.00,   161610000.00,         381.05,         381.05,         374.46,         376.65,           0.00,   166140000.00,         376.65,         377.90,         376.08,         377.63,           0.00,   145650000.00,         377.63,         382.30,         377.63,         382.29,           0.00,   167950000.00
         382.30,         382.31,         380.13,         380.13,           0.00,   134230000.00,         380.13,         381.83,         377.99,         378.59,           0.00,   155200000.00,         378.57,         378.57,         374.36,         375.09,           0.00,   156440000.00,         375.09,         376.29,         373.87,         375.42,           0.00,   163980000.00,         375.42,         377.75,         375.33,         377.75,           0.00,   193310000.00
         377.74,         377.74,         370.73,         370.94,           0.00,   137940000.00,         370.94,         372.62,         369.56,         370.65,           0.00,   155710000.00,         370.65,         372.73,         368.34,         371.59,           0.00,   187170000.00,         371.59,         374.40,         371.59,         374.40,           0.00,   163080000.00,         374.40,         374.40,         367.98,         371.16,           0.00,   163770000.00
